"date","intersection","vehicule"
"2016-07-18 22:00:00","S2",3
"2016-07-18 22:00:00","S3",7
"2016-07-18 22:00:00","N",5
"2016-07-18 23:00:00","I1",51
"2016-07-18 23:00:00","I2",15
"2016-07-18 23:00:00","I3",13
"2016-07-18 23:00:00","S1",10
"2016-07-18 23:00:00","S2",2
"2016-07-18 23:00:00","S3",3
"2016-07-18 23:00:00","N",4
"2016-07-19 00:00:00","I1",47
"2016-07-19 00:00:00","I2",16
"2016-07-19 00:00:00","I3",21
"2016-07-19 00:00:00","S1",9
"2016-07-19 00:00:00","S2",4
"2016-07-19 00:00:00","S3",11
"2016-07-19 00:00:00","N",6
"2016-07-19 01:00:00","I1",35
"2016-07-19 01:00:00","I2",14
"2016-07-19 01:00:00","I3",10
"2016-07-19 01:00:00","S1",5
"2016-07-19 01:00:00","S2",2
"2016-07-19 01:00:00","S3",3
"2016-07-19 01:00:00","N",3
"2016-07-19 02:00:00","I1",33
"2016-07-19 02:00:00","I2",11
"2016-07-19 02:00:00","I3",14
"2016-07-19 02:00:00","S1",4
"2016-07-19 02:00:00","S2",3
"2016-07-19 02:00:00","S3",7
"2016-07-19 02:00:00","N",5
"2016-07-19 03:00:00","I1",23
"2016-07-19 03:00:00","I2",11
"2016-07-19 03:00:00","I3",5
"2016-07-19 03:00:00","S1",3
"2016-07-19 03:00:00","S2",4
"2016-07-19 03:00:00","S3",3
"2016-07-19 03:00:00","N",1
"2016-07-19 04:00:00","I1",25
"2016-07-19 04:00:00","I2",10
"2016-07-19 04:00:00","I3",5
"2016-07-19 04:00:00","S1",2
"2016-07-19 04:00:00","S2",1
"2016-07-19 04:00:00","S3",2
"2016-07-19 04:00:00","N",1
"2016-07-19 05:00:00","I1",21
"2016-07-19 05:00:00","I2",9
"2016-07-19 05:00:00","I3",7
"2016-07-19 05:00:00","S1",2
"2016-07-19 05:00:00","S2",3
"2016-07-19 05:00:00","S3",3
"2016-07-19 05:00:00","N",2
"2016-07-19 06:00:00","I1",25
"2016-07-19 06:00:00","I2",8
"2016-07-19 06:00:00","I3",4
"2016-07-19 06:00:00","S1",4
"2016-07-19 06:00:00","S2",2
"2016-07-19 06:00:00","S3",2
"2016-07-19 06:00:00","N",1
"2016-07-19 07:00:00","I1",32
"2016-07-19 07:00:00","I2",9
"2016-07-19 07:00:00","I3",6
"2016-07-19 07:00:00","S1",4
"2016-07-19 07:00:00","S2",2
"2016-07-19 07:00:00","S3",2
"2016-07-19 07:00:00","N",2
"2016-07-19 08:00:00","I1",32
"2016-07-19 08:00:00","I2",9
"2016-07-19 08:00:00","I3",6
"2016-07-19 08:00:00","S1",6
"2016-07-19 08:00:00","S2",2
"2016-07-19 08:00:00","S3",3
"2016-07-19 08:00:00","N",2
"2016-07-19 09:00:00","I1",40
"2016-07-19 09:00:00","I2",9
"2016-07-19 09:00:00","I3",9
"2016-07-19 09:00:00","S1",9
"2016-07-19 09:00:00","S2",3
"2016-07-19 09:00:00","S3",3
"2016-07-19 09:00:00","N",2
"2016-07-19 10:00:00","I1",49
"2016-07-19 10:00:00","I2",13
"2016-07-19 10:00:00","I3",14
"2016-07-19 10:00:00","S1",5
"2016-07-19 10:00:00","S2",3
"2016-07-19 10:00:00","S3",5
"2016-07-19 10:00:00","N",4
"2016-07-19 11:00:00","I1",56
"2016-07-19 11:00:00","I2",10
"2016-07-19 11:00:00","I3",14
"2016-07-19 11:00:00","S1",7
"2016-07-19 11:00:00","S2",3
"2016-07-19 11:00:00","S3",8
"2016-07-19 11:00:00","N",4
"2016-07-19 12:00:00","I1",62
"2016-07-19 12:00:00","I2",14
"2016-07-19 12:00:00","I3",15
"2016-07-19 12:00:00","S1",9
"2016-07-19 12:00:00","S2",2
"2016-07-19 12:00:00","S3",5
"2016-07-19 12:00:00","N",5
"2016-07-19 13:00:00","I1",55
"2016-07-19 13:00:00","I2",13
"2016-07-19 13:00:00","I3",13
"2016-07-19 13:00:00","S1",14
"2016-07-19 13:00:00","S2",3
"2016-07-19 13:00:00","S3",2
"2016-07-19 13:00:00","N",6
"2016-07-19 14:00:00","I1",62
"2016-07-19 14:00:00","I2",18
"2016-07-19 14:00:00","I3",17
"2016-07-19 14:00:00","S1",9
"2016-07-19 14:00:00","S2",2
"2016-07-19 14:00:00","S3",3
"2016-07-19 14:00:00","N",7
"2016-07-19 15:00:00","I1",59
"2016-07-19 15:00:00","I2",13
"2016-07-19 15:00:00","I3",16
"2016-07-19 15:00:00","S1",10
"2016-07-19 15:00:00","S2",3
"2016-07-19 15:00:00","S3",6
"2016-07-19 15:00:00","N",5
"2016-07-19 16:00:00","I1",53
"2016-07-19 16:00:00","I2",19
"2016-07-19 16:00:00","I3",16
"2016-07-19 16:00:00","S1",6
"2016-07-19 16:00:00","S2",4
"2016-07-19 16:00:00","S3",6
"2016-07-19 16:00:00","N",7
"2016-07-19 17:00:00","I1",56
"2016-07-19 17:00:00","I2",15
"2016-07-19 17:00:00","I3",15
"2016-07-19 17:00:00","S1",10
"2016-07-19 17:00:00","S2",2
"2016-07-19 17:00:00","S3",7
"2016-07-19 17:00:00","N",5
"2016-07-19 18:00:00","I1",62
"2016-07-19 18:00:00","I2",21
"2016-07-19 18:00:00","I3",19
"2016-07-19 18:00:00","S1",6
"2016-07-19 18:00:00","S2",4
"2016-07-19 18:00:00","S3",5
"2016-07-19 18:00:00","N",6
"2016-07-19 19:00:00","I1",68
"2016-07-19 19:00:00","I2",16
"2016-07-19 19:00:00","I3",18
"2016-07-19 19:00:00","S1",10
"2016-07-19 19:00:00","S2",3
"2016-07-19 19:00:00","S3",6
"2016-07-19 19:00:00","N",8
"2016-07-19 20:00:00","I1",64
"2016-07-19 20:00:00","I2",16
"2016-07-19 20:00:00","I3",17
"2016-07-19 20:00:00","S1",7
"2016-07-19 20:00:00","S2",2
"2016-07-19 20:00:00","S3",8
"2016-07-19 20:00:00","N",6
"2016-07-19 21:00:00","I1",58
"2016-07-19 21:00:00","I2",15
"2016-07-19 21:00:00","I3",18
"2016-07-19 21:00:00","S1",12
"2016-07-19 21:00:00","S2",2
"2016-07-19 21:00:00","S3",7
"2016-07-19 21:00:00","N",7
"2016-07-19 22:00:00","I1",58
"2016-07-19 22:00:00","I2",14
"2016-07-19 22:00:00","I3",16
"2016-07-19 22:00:00","S1",5
"2016-07-19 22:00:00","S2",3
"2016-07-19 22:00:00","S3",6
"2016-07-19 22:00:00","N",5
"2016-07-19 23:00:00","I1",53
"2016-07-19 23:00:00","I2",13
"2016-07-19 23:00:00","I3",10
"2016-07-19 23:00:00","S1",12
"2016-07-19 23:00:00","S2",2
"2016-07-19 23:00:00","S3",3
"2016-07-19 23:00:00","N",4
"2016-07-20 00:00:00","I1",47
"2016-07-20 00:00:00","I2",15
"2016-07-20 00:00:00","I3",13
"2016-07-20 00:00:00","S1",3
"2016-07-20 00:00:00","S2",6
"2016-07-20 00:00:00","S3",4
"2016-07-20 00:00:00","N",5
"2016-07-20 01:00:00","I1",44
"2016-07-20 01:00:00","I2",14
"2016-07-20 01:00:00","I3",14
"2016-07-20 01:00:00","S1",5
"2016-07-20 01:00:00","S2",4
"2016-07-20 01:00:00","S3",4
"2016-07-20 01:00:00","N",5
"2016-07-20 02:00:00","I1",37
"2016-07-20 02:00:00","I2",12
"2016-07-20 02:00:00","I3",7
"2016-07-20 02:00:00","S1",4
"2016-07-20 02:00:00","S2",3
"2016-07-20 02:00:00","S3",3
"2016-07-20 02:00:00","N",2
"2016-07-20 03:00:00","I1",28
"2016-07-20 03:00:00","I2",11
"2016-07-20 03:00:00","I3",8
"2016-07-20 03:00:00","S1",4
"2016-07-20 03:00:00","S2",2
"2016-07-20 03:00:00","S3",3
"2016-07-20 03:00:00","N",3
"2016-07-20 04:00:00","I1",25
"2016-07-20 04:00:00","I2",14
"2016-07-20 04:00:00","I3",4
"2016-07-20 04:00:00","S1",4
"2016-07-20 04:00:00","S2",3
"2016-07-20 04:00:00","S3",2
"2016-07-20 04:00:00","N",1
"2016-07-20 05:00:00","I1",22
"2016-07-20 05:00:00","I2",5
"2016-07-20 05:00:00","I3",7
"2016-07-20 05:00:00","S1",2
"2016-07-20 05:00:00","S2",1
"2016-07-20 05:00:00","S3",5
"2016-07-20 05:00:00","N",2
"2016-07-20 06:00:00","I1",26
"2016-07-20 06:00:00","I2",9
"2016-07-20 06:00:00","I3",5
"2016-07-20 06:00:00","S1",4
"2016-07-20 06:00:00","S2",1
"2016-07-20 06:00:00","S3",2
"2016-07-20 06:00:00","N",1
"2016-07-20 07:00:00","I1",31
"2016-07-20 07:00:00","I2",10
"2016-07-20 07:00:00","I3",3
"2016-07-20 07:00:00","S1",5
"2016-07-20 07:00:00","S2",3
"2016-07-20 07:00:00","S3",1
"2016-07-20 07:00:00","N",1
"2016-07-20 08:00:00","I1",37
"2016-07-20 08:00:00","I2",7
"2016-07-20 08:00:00","I3",11
"2016-07-20 08:00:00","S1",4
"2016-07-20 08:00:00","S2",2
"2016-07-20 08:00:00","S3",6
"2016-07-20 08:00:00","N",4
"2016-07-20 09:00:00","I1",43
"2016-07-20 09:00:00","I2",12
"2016-07-20 09:00:00","I3",8
"2016-07-20 09:00:00","S1",6
"2016-07-20 09:00:00","S2",3
"2016-07-20 09:00:00","S3",3
"2016-07-20 09:00:00","N",2
"2016-07-20 10:00:00","I1",54
"2016-07-20 10:00:00","I2",16
"2016-07-20 10:00:00","I3",13
"2016-07-20 10:00:00","S1",8
"2016-07-20 10:00:00","S2",4
"2016-07-20 10:00:00","S3",5
"2016-07-20 10:00:00","N",5
"2016-07-20 11:00:00","I1",61
"2016-07-20 11:00:00","I2",17
"2016-07-20 11:00:00","I3",22
"2016-07-20 11:00:00","S1",12
"2016-07-20 11:00:00","S2",3
"2016-07-20 11:00:00","S3",12
"2016-07-20 11:00:00","N",9
"2016-07-20 12:00:00","I1",59
"2016-07-20 12:00:00","I2",15
"2016-07-20 12:00:00","I3",17
"2016-07-20 12:00:00","S1",11
"2016-07-20 12:00:00","S2",2
"2016-07-20 12:00:00","S3",7
"2016-07-20 12:00:00","N",6
"2016-07-20 13:00:00","I1",54
"2016-07-20 13:00:00","I2",18
"2016-07-20 13:00:00","I3",21
"2016-07-20 13:00:00","S1",8
"2016-07-20 13:00:00","S2",6
"2016-07-20 13:00:00","S3",9
"2016-07-20 13:00:00","N",10
"2016-07-20 14:00:00","I1",61
"2016-07-20 14:00:00","I2",17
"2016-07-20 14:00:00","I3",19
"2016-07-20 14:00:00","S1",9
"2016-07-20 14:00:00","S2",4
"2016-07-20 14:00:00","S3",6
"2016-07-20 14:00:00","N",5
"2016-07-20 15:00:00","I1",59
"2016-07-20 15:00:00","I2",13
"2016-07-20 15:00:00","I3",16
"2016-07-20 15:00:00","S1",9
"2016-07-20 15:00:00","S2",2
"2016-07-20 15:00:00","S3",9
"2016-07-20 15:00:00","N",5
"2016-07-20 16:00:00","I1",57
"2016-07-20 16:00:00","I2",19
"2016-07-20 16:00:00","I3",18
"2016-07-20 16:00:00","S1",7
"2016-07-20 16:00:00","S2",4
"2016-07-20 16:00:00","S3",6
"2016-07-20 16:00:00","N",6
"2016-07-20 17:00:00","I1",59
"2016-07-20 17:00:00","I2",19
"2016-07-20 17:00:00","I3",20
"2016-07-20 17:00:00","S1",11
"2016-07-20 17:00:00","S2",4
"2016-07-20 17:00:00","S3",8
"2016-07-20 17:00:00","N",8
"2016-07-20 18:00:00","I1",61
"2016-07-20 18:00:00","I2",16
"2016-07-20 18:00:00","I3",21
"2016-07-20 18:00:00","S1",10
"2016-07-20 18:00:00","S2",5
"2016-07-20 18:00:00","S3",10
"2016-07-20 18:00:00","N",7
"2016-07-20 19:00:00","I1",63
"2016-07-20 19:00:00","I2",17
"2016-07-20 19:00:00","I3",25
"2016-07-20 19:00:00","S1",9
"2016-07-20 19:00:00","S2",3
"2016-07-20 19:00:00","S3",13
"2016-07-20 19:00:00","N",12
"2016-07-20 20:00:00","I1",58
"2016-07-20 20:00:00","I2",21
"2016-07-20 20:00:00","I3",23
"2016-07-20 20:00:00","S1",12
"2016-07-20 20:00:00","S2",5
"2016-07-20 20:00:00","S3",9
"2016-07-20 20:00:00","N",8
"2016-07-20 21:00:00","I1",56
"2016-07-20 21:00:00","I2",17
"2016-07-20 21:00:00","I3",19
"2016-07-20 21:00:00","S1",11
"2016-07-20 21:00:00","S2",3
"2016-07-20 21:00:00","S3",6
"2016-07-20 21:00:00","N",7
"2016-07-20 22:00:00","I1",54
"2016-07-20 22:00:00","I2",16
"2016-07-20 22:00:00","I3",19
"2016-07-20 22:00:00","S1",5
"2016-07-20 22:00:00","S2",3
"2016-07-20 22:00:00","S3",9
"2016-07-20 22:00:00","N",7
"2016-07-20 23:00:00","I1",51
"2016-07-20 23:00:00","I2",13
"2016-07-20 23:00:00","I3",22
"2016-07-20 23:00:00","S1",8
"2016-07-20 23:00:00","S2",2
"2016-07-20 23:00:00","S3",14
"2016-07-20 23:00:00","N",9
"2016-07-21 00:00:00","I1",44
"2016-07-21 00:00:00","I2",15
"2016-07-21 00:00:00","I3",21
"2016-07-21 00:00:00","S1",8
"2016-07-21 00:00:00","S2",6
"2016-07-21 00:00:00","S3",11
"2016-07-21 00:00:00","N",10
"2016-07-21 01:00:00","I1",40
"2016-07-21 01:00:00","I2",15
"2016-07-21 01:00:00","I3",9
"2016-07-21 01:00:00","S1",8
"2016-07-21 01:00:00","S2",4
"2016-07-21 01:00:00","S3",4
"2016-07-21 01:00:00","N",4
"2016-07-21 02:00:00","I1",34
"2016-07-21 02:00:00","I2",11
"2016-07-21 02:00:00","I3",5
"2016-07-21 02:00:00","S1",4
"2016-07-21 02:00:00","S2",1
"2016-07-21 02:00:00","S3",2
"2016-07-21 02:00:00","N",1
"2016-07-21 03:00:00","I1",24
"2016-07-21 03:00:00","I2",10
"2016-07-21 03:00:00","I3",6
"2016-07-21 03:00:00","S1",6
"2016-07-21 03:00:00","S2",2
"2016-07-21 03:00:00","S3",2
"2016-07-21 03:00:00","N",2
"2016-07-21 04:00:00","I1",23
"2016-07-21 04:00:00","I2",10
"2016-07-21 04:00:00","I3",5
"2016-07-21 04:00:00","S1",4
"2016-07-21 04:00:00","S2",4
"2016-07-21 04:00:00","S3",2
"2016-07-21 04:00:00","N",2
"2016-07-21 05:00:00","I1",20
"2016-07-21 05:00:00","I2",8
"2016-07-21 05:00:00","I3",5
"2016-07-21 05:00:00","S1",2
"2016-07-21 05:00:00","S2",1
"2016-07-21 05:00:00","S3",2
"2016-07-21 05:00:00","N",1
"2016-07-21 06:00:00","I1",24
"2016-07-21 06:00:00","I2",9
"2016-07-21 06:00:00","I3",7
"2016-07-21 06:00:00","S1",3
"2016-07-21 06:00:00","S2",3
"2016-07-21 06:00:00","S3",3
"2016-07-21 06:00:00","N",2
"2016-07-21 07:00:00","I1",24
"2016-07-21 07:00:00","I2",7
"2016-07-21 07:00:00","I3",5
"2016-07-21 07:00:00","S1",3
"2016-07-21 07:00:00","S2",2
"2016-07-21 07:00:00","S3",2
"2016-07-21 07:00:00","N",1
"2016-07-21 08:00:00","I1",30
"2016-07-21 08:00:00","I2",9
"2016-07-21 08:00:00","I3",10
"2016-07-21 08:00:00","S1",5
"2016-07-21 08:00:00","S2",2
"2016-07-21 08:00:00","S3",5
"2016-07-21 08:00:00","N",3
"2016-07-21 09:00:00","I1",39
"2016-07-21 09:00:00","I2",12
"2016-07-21 09:00:00","I3",9
"2016-07-21 09:00:00","S1",7
"2016-07-21 09:00:00","S2",3
"2016-07-21 09:00:00","S3",3
"2016-07-21 09:00:00","N",4
"2016-07-21 10:00:00","I1",47
"2016-07-21 10:00:00","I2",15
"2016-07-21 10:00:00","I3",16
"2016-07-21 10:00:00","S1",6
"2016-07-21 10:00:00","S2",4
"2016-07-21 10:00:00","S3",7
"2016-07-21 10:00:00","N",6
"2016-07-21 11:00:00","I1",86
"2016-07-21 11:00:00","I2",17
"2016-07-21 11:00:00","I3",19
"2016-07-21 11:00:00","S1",14
"2016-07-21 11:00:00","S2",5
"2016-07-21 11:00:00","S3",7
"2016-07-21 11:00:00","N",6
"2016-07-21 12:00:00","I1",73
"2016-07-21 12:00:00","I2",14
"2016-07-21 12:00:00","I3",19
"2016-07-21 12:00:00","S1",11
"2016-07-21 12:00:00","S2",3
"2016-07-21 12:00:00","S3",11
"2016-07-21 12:00:00","N",7
"2016-07-21 13:00:00","I1",66
"2016-07-21 13:00:00","I2",12
"2016-07-21 13:00:00","I3",20
"2016-07-21 13:00:00","S1",9
"2016-07-21 13:00:00","S2",2
"2016-07-21 13:00:00","S3",12
"2016-07-21 13:00:00","N",7
"2016-07-21 14:00:00","I1",66
"2016-07-21 14:00:00","I2",18
"2016-07-21 14:00:00","I3",22
"2016-07-21 14:00:00","S1",7
"2016-07-21 14:00:00","S2",4
"2016-07-21 14:00:00","S3",8
"2016-07-21 14:00:00","N",8
"2016-07-21 15:00:00","I1",64
"2016-07-21 15:00:00","I2",17
"2016-07-21 15:00:00","I3",24
"2016-07-21 15:00:00","S1",10
"2016-07-21 15:00:00","S2",2
"2016-07-21 15:00:00","S3",14
"2016-07-21 15:00:00","N",9
"2016-07-21 16:00:00","I1",61
"2016-07-21 16:00:00","I2",15
"2016-07-21 16:00:00","I3",12
"2016-07-21 16:00:00","S1",8
"2016-07-21 16:00:00","S2",5
"2016-07-21 16:00:00","S3",6
"2016-07-21 16:00:00","N",6
"2016-07-21 17:00:00","I1",58
"2016-07-21 17:00:00","I2",16
"2016-07-21 17:00:00","I3",16
"2016-07-21 17:00:00","S1",8
"2016-07-21 17:00:00","S2",2
"2016-07-21 17:00:00","S3",6
"2016-07-21 17:00:00","N",6
"2016-07-21 18:00:00","I1",65
"2016-07-21 18:00:00","I2",18
"2016-07-21 18:00:00","I3",132
"2016-07-21 18:00:00","S1",11
"2016-07-21 18:00:00","S2",3
"2016-07-21 18:00:00","S3",121
"2016-07-21 18:00:00","N",62
"2016-07-21 19:00:00","I1",62
"2016-07-21 19:00:00","I2",15
"2016-07-21 19:00:00","I3",80
"2016-07-21 19:00:00","S1",12
"2016-07-21 19:00:00","S2",2
"2016-07-21 19:00:00","S3",70
"2016-07-21 19:00:00","N",34
"2016-07-21 20:00:00","I1",69
"2016-07-21 20:00:00","I2",19
"2016-07-21 20:00:00","I3",55
"2016-07-21 20:00:00","S1",10
"2016-07-21 20:00:00","S2",2
"2016-07-21 20:00:00","S3",43
"2016-07-21 20:00:00","N",15
"2016-07-21 21:00:00","I1",60
"2016-07-21 21:00:00","I2",16
"2016-07-21 21:00:00","I3",43
"2016-07-21 21:00:00","S1",10
"2016-07-21 21:00:00","S2",4
"2016-07-21 21:00:00","S3",33
"2016-07-21 21:00:00","N",20
"2016-07-21 22:00:00","I1",53
"2016-07-21 22:00:00","I2",16
"2016-07-21 22:00:00","I3",45
"2016-07-21 22:00:00","S1",8
"2016-07-21 22:00:00","S2",4
"2016-07-21 22:00:00","S3",36
"2016-07-21 22:00:00","N",17
"2016-07-21 23:00:00","I1",51
"2016-07-21 23:00:00","I2",16
"2016-07-21 23:00:00","I3",35
"2016-07-21 23:00:00","S1",8
"2016-07-21 23:00:00","S2",4
"2016-07-21 23:00:00","S3",24
"2016-07-21 23:00:00","N",12
"2016-07-22 00:00:00","I1",44
"2016-07-22 00:00:00","I2",15
"2016-07-22 00:00:00","I3",31
"2016-07-22 00:00:00","S1",7
"2016-07-22 00:00:00","S2",4
"2016-07-22 00:00:00","S3",21
"2016-07-22 00:00:00","N",10
"2016-07-22 01:00:00","I1",39
"2016-07-22 01:00:00","I2",13
"2016-07-22 01:00:00","I3",17
"2016-07-22 01:00:00","S1",5
"2016-07-22 01:00:00","S2",3
"2016-07-22 01:00:00","S3",8
"2016-07-22 01:00:00","N",9
"2016-07-22 02:00:00","I1",30
"2016-07-22 02:00:00","I2",13
"2016-07-22 02:00:00","I3",15
"2016-07-22 02:00:00","S1",4
"2016-07-22 02:00:00","S2",4
"2016-07-22 02:00:00","S3",6
"2016-07-22 02:00:00","N",5
"2016-07-22 03:00:00","I1",25
"2016-07-22 03:00:00","I2",7
"2016-07-22 03:00:00","I3",11
"2016-07-22 03:00:00","S1",4
"2016-07-22 03:00:00","S2",2
"2016-07-22 03:00:00","S3",7
"2016-07-22 03:00:00","N",4
"2016-07-22 04:00:00","I1",23
"2016-07-22 04:00:00","I2",7
"2016-07-22 04:00:00","I3",9
"2016-07-22 04:00:00","S1",3
"2016-07-22 04:00:00","S2",1
"2016-07-22 04:00:00","S3",5
"2016-07-22 04:00:00","N",2
"2016-07-22 05:00:00","I1",19
"2016-07-22 05:00:00","I2",7
"2016-07-22 05:00:00","I3",10
"2016-07-22 05:00:00","S1",2
"2016-07-22 05:00:00","S2",2
"2016-07-22 05:00:00","S3",6
"2016-07-22 05:00:00","N",3
"2016-07-22 06:00:00","I1",20
"2016-07-22 06:00:00","I2",10
"2016-07-22 06:00:00","I3",12
"2016-07-22 06:00:00","S1",2
"2016-07-22 06:00:00","S2",2
"2016-07-22 06:00:00","S3",5
"2016-07-22 06:00:00","N",6
"2016-07-22 07:00:00","I1",24
"2016-07-22 07:00:00","I2",10
"2016-07-22 07:00:00","I3",14
"2016-07-22 07:00:00","S1",5
"2016-07-22 07:00:00","S2",2
"2016-07-22 07:00:00","S3",9
"2016-07-22 07:00:00","N",5
"2016-07-22 08:00:00","I1",31
"2016-07-22 08:00:00","I2",11
"2016-07-22 08:00:00","I3",22
"2016-07-22 08:00:00","S1",5
"2016-07-22 08:00:00","S2",2
"2016-07-22 08:00:00","S3",15
"2016-07-22 08:00:00","N",8
"2016-07-22 09:00:00","I1",40
"2016-07-22 09:00:00","I2",9
"2016-07-22 09:00:00","I3",26
"2016-07-22 09:00:00","S1",4
"2016-07-22 09:00:00","S2",2
"2016-07-22 09:00:00","S3",21
"2016-07-22 09:00:00","N",9
"2016-07-22 10:00:00","I1",43
"2016-07-22 10:00:00","I2",12
"2016-07-22 10:00:00","I3",32
"2016-07-22 10:00:00","S1",8
"2016-07-22 10:00:00","S2",3
"2016-07-22 10:00:00","S3",25
"2016-07-22 10:00:00","N",12
"2016-07-22 11:00:00","I1",63
"2016-07-22 11:00:00","I2",12
"2016-07-22 11:00:00","I3",33
"2016-07-22 11:00:00","S1",11
"2016-07-22 11:00:00","S2",5
"2016-07-22 11:00:00","S3",26
"2016-07-22 11:00:00","N",16
"2016-07-22 12:00:00","I1",63
"2016-07-22 12:00:00","I2",15
"2016-07-22 12:00:00","I3",32
"2016-07-22 12:00:00","S1",6
"2016-07-22 12:00:00","S2",3
"2016-07-22 12:00:00","S3",23
"2016-07-22 12:00:00","N",11
"2016-07-22 13:00:00","I1",51
"2016-07-22 13:00:00","I2",17
"2016-07-22 13:00:00","I3",21
"2016-07-22 13:00:00","S1",8
"2016-07-22 13:00:00","S2",4
"2016-07-22 13:00:00","S3",12
"2016-07-22 13:00:00","N",8
"2016-07-22 14:00:00","I1",56
"2016-07-22 14:00:00","I2",17
"2016-07-22 14:00:00","I3",34
"2016-07-22 14:00:00","S1",6
"2016-07-22 14:00:00","S2",4
"2016-07-22 14:00:00","S3",23
"2016-07-22 14:00:00","N",12
"2016-07-22 15:00:00","I1",58
"2016-07-22 15:00:00","I2",17
"2016-07-22 15:00:00","I3",31
"2016-07-22 15:00:00","S1",7
"2016-07-22 15:00:00","S2",2
"2016-07-22 15:00:00","S3",20
"2016-07-22 15:00:00","N",12
"2016-07-22 16:00:00","I1",56
"2016-07-22 16:00:00","I2",13
"2016-07-22 16:00:00","I3",34
"2016-07-22 16:00:00","S1",9
"2016-07-22 16:00:00","S2",3
"2016-07-22 16:00:00","S3",27
"2016-07-22 16:00:00","N",16
"2016-07-22 17:00:00","I1",57
"2016-07-22 17:00:00","I2",15
"2016-07-22 17:00:00","I3",30
"2016-07-22 17:00:00","S1",9
"2016-07-22 17:00:00","S2",2
"2016-07-22 17:00:00","S3",19
"2016-07-22 17:00:00","N",12
"2016-07-22 18:00:00","I1",60
"2016-07-22 18:00:00","I2",18
"2016-07-22 18:00:00","I3",32
"2016-07-22 18:00:00","S1",10
"2016-07-22 18:00:00","S2",4
"2016-07-22 18:00:00","S3",19
"2016-07-22 18:00:00","N",12
"2016-07-22 19:00:00","I1",60
"2016-07-22 19:00:00","I2",18
"2016-07-22 19:00:00","I3",36
"2016-07-22 19:00:00","S1",13
"2016-07-22 19:00:00","S2",4
"2016-07-22 19:00:00","S3",27
"2016-07-22 19:00:00","N",12
"2016-07-22 20:00:00","I1",55
"2016-07-22 20:00:00","I2",19
"2016-07-22 20:00:00","I3",28
"2016-07-22 20:00:00","S1",10
"2016-07-22 20:00:00","S2",3
"2016-07-22 20:00:00","S3",16
"2016-07-22 20:00:00","N",8
"2016-07-22 21:00:00","I1",52
"2016-07-22 21:00:00","I2",13
"2016-07-22 21:00:00","I3",29
"2016-07-22 21:00:00","S1",5
"2016-07-22 21:00:00","S2",4
"2016-07-22 21:00:00","S3",21
"2016-07-22 21:00:00","N",11
"2016-07-22 22:00:00","I1",50
"2016-07-22 22:00:00","I2",17
"2016-07-22 22:00:00","I3",34
"2016-07-22 22:00:00","S1",6
"2016-07-22 22:00:00","S2",3
"2016-07-22 22:00:00","S3",22
"2016-07-22 22:00:00","N",14
"2016-07-22 23:00:00","I1",49
"2016-07-22 23:00:00","I2",15
"2016-07-22 23:00:00","I3",38
"2016-07-22 23:00:00","S1",7
"2016-07-22 23:00:00","S2",2
"2016-07-22 23:00:00","S3",28
"2016-07-22 23:00:00","N",11
"2016-07-23 00:00:00","I1",55
"2016-07-23 00:00:00","I2",11
"2016-07-23 00:00:00","I3",109
"2016-07-23 00:00:00","S1",9
"2016-07-23 00:00:00","S2",3
"2016-07-23 00:00:00","S3",102
"2016-07-23 00:00:00","N",48
"2016-07-23 01:00:00","I1",36
"2016-07-23 01:00:00","I2",9
"2016-07-23 01:00:00","I3",51
"2016-07-23 01:00:00","S1",7
"2016-07-23 01:00:00","S2",2
"2016-07-23 01:00:00","S3",46
"2016-07-23 01:00:00","N",17
"2016-07-23 02:00:00","I1",32
"2016-07-23 02:00:00","I2",9
"2016-07-23 02:00:00","I3",31
"2016-07-23 02:00:00","S1",3
"2016-07-23 02:00:00","S2",1
"2016-07-23 02:00:00","S3",24
"2016-07-23 02:00:00","N",12
"2016-07-23 03:00:00","I1",26
"2016-07-23 03:00:00","I2",8
"2016-07-23 03:00:00","I3",17
"2016-07-23 03:00:00","S1",5
"2016-07-23 03:00:00","S2",1
"2016-07-23 03:00:00","S3",12
"2016-07-23 03:00:00","N",7
"2016-07-23 04:00:00","I1",21
"2016-07-23 04:00:00","I2",7
"2016-07-23 04:00:00","I3",14
"2016-07-23 04:00:00","S1",5
"2016-07-23 04:00:00","S2",2
"2016-07-23 04:00:00","S3",10
"2016-07-23 04:00:00","N",6
"2016-07-23 05:00:00","I1",20
"2016-07-23 05:00:00","I2",4
"2016-07-23 05:00:00","I3",13
"2016-07-23 05:00:00","S1",3
"2016-07-23 05:00:00","S2",2
"2016-07-23 05:00:00","S3",11
"2016-07-23 05:00:00","N",4
"2016-07-23 06:00:00","I1",18
"2016-07-23 06:00:00","I2",5
"2016-07-23 06:00:00","I3",19
"2016-07-23 06:00:00","S1",1
"2016-07-23 06:00:00","S2",2
"2016-07-23 06:00:00","S3",16
"2016-07-23 06:00:00","N",5
"2016-07-23 07:00:00","I1",21
"2016-07-23 07:00:00","I2",5
"2016-07-23 07:00:00","I3",20
"2016-07-23 07:00:00","S1",2
"2016-07-23 07:00:00","S2",1
"2016-07-23 07:00:00","S3",17
"2016-07-23 07:00:00","N",6
"2016-07-23 08:00:00","I1",24
"2016-07-23 08:00:00","I2",5
"2016-07-23 08:00:00","I3",29
